,x
202_at,0.03916577
2020_at,-0.316424152
2021_s_at,0.064716825
2022_at,0.024890454
2023_g_at,0.032757342
2024_s_at,0.208338584
2025_s_at,-0.028036876
2026_at,0.0137869
2027_at,-0.017914413
2028_s_at,-0.012420397
2029_at,-0.037763959
203_at,0.154271147
2030_at,0.016920917
2031_s_at,-0.145494766
2032_s_at,0.005912039
2033_s_at,0.011155412
2034_s_at,-0.006539673
2035_s_at,-0.017682132
2036_s_at,-0.959029888
2037_s_at,-0.073223165
2038_g_at,0.001804526
2039_s_at,-0.116826199
204_at,0.014092173
2040_s_at,0.010700979
2041_i_at,0.070318543
2042_s_at,0.089991425
2043_s_at,0.0299243
2044_s_at,-0.263829516
2045_s_at,0.021782141
2046_at,0.004245767
2047_s_at,0.034292328
2048_s_at,1.67E-05
2049_s_at,-0.061678479
205_g_at,-0.020591922
2050_s_at,-0.019653407
2051_at,-0.006940703
2052_g_at,-0.255154211
2053_at,-0.212529997
2054_g_at,-0.493544459
2055_s_at,0.0163083
2056_at,-0.103429962
2057_g_at,-0.2480041
2058_s_at,-0.196412456
2059_s_at,-0.204419602
206_at,0.020115842
2060_at,0.012802772
2061_at,-0.434455114
2062_at,-0.432917977
2063_at,-0.071326793
2064_g_at,-0.008620103
2065_s_at,-0.086310916
2066_at,0.000584179
2067_f_at,-0.039630693
2068_s_at,0.041784461
2069_s_at,-0.061248607
207_at,0.033599987
2070_i_at,-0.031537033
2071_s_at,-0.004677132
2072_at,0.003219978
2073_s_at,-0.111945361
2074_at,0.014683671
2075_s_at,-0.030542505
2076_s_at,-0.01902612
2077_at,-0.002183755
2078_s_at,-0.006412198
2079_s_at,-0.038597051
208_at,0.066383215
2080_s_at,0.038446967
2081_s_at,0.099019752
2082_s_at,-0.075269037
2083_at,0.073735374
2084_s_at,-0.002012511
2085_s_at,-0.084639529
2086_s_at,0.047264298
2087_s_at,-0.227212117
2088_s_at,-0.040457292
2089_s_at,-0.125700025
209_at,0.000811317
2090_i_at,-0.0381877
2091_at,0.031082504
2092_s_at,-0.721987714
2093_s_at,-0.025284044
2094_s_at,-0.091813096
210_at,0.001255412
211_at,0.056300113
212_at,0.055442504
213_at,-0.124780676
214_at,-0.005336381
215_g_at,0.001274005
216_at,0.008849966
217_at,0.054973089
218_at,0.076543107
219_i_at,0.044142042
220_r_at,0.016736918
221_s_at,0.010870893
222_at,-0.117235693
223_at,0.166807972
224_at,-0.204921895
225_at,-0.010570413
226_at,-0.206785421
227_g_at,-0.165211696
228_at,-0.020607425
229_at,0.091467753
230_s_at,0.011850657
231_at,0.035694319
232_at,-0.407038375
233_s_at,0.009879828
234_s_at,-0.045892446
235_at,-0.024641831
236_at,-0.015648364
237_s_at,0.065717439
238_at,-0.023083073
239_at,-0.127427351
240_at,0.006931555
241_g_at,0.070504704
242_at,-0.002253043
243_g_at,-0.015102431
244_at,0.046501334
245_at,0.017115639
246_at,0.141702628
247_s_at,0.006431714
248_at,-0.054246909
249_at,-0.004977989
250_at,0.036129351
251_at,0.001463686
252_at,0.016780782
253_g_at,-0.005193959
254_at,0.013438738
255_s_at,-0.008808625
256_s_at,0.029732855
257_at,-0.117658211
258_at,-0.002560106
259_s_at,0.017262991
260_at,-0.009309097
261_s_at,-0.890131482
262_at,0.000491235
263_g_at,-0.010888502
264_at,0.030121981
265_s_at,0.052335178
266_s_at,-0.422661979
267_at,0.067587371
268_at,0.047413198
269_at,0.025975844
270_at,0.078736746
271_s_at,0.032217672
272_at,0.02270708
273_g_at,0.033610066
274_at,-0.072271541
275_at,-0.062732744
276_at,0.002081584
277_at,-0.017653124
278_at,-0.011945604
279_at,-0.062340512
280_g_at,-0.151119758
281_s_at,-0.01598015
282_at,0.010581021
283_at,0.035903937
284_at,0.275053577
285_g_at,0.459558765
286_at,0.107662287
287_at,0.129507183
288_s_at,0.077109456
289_at,0.012379035
290_s_at,-0.000197785
291_s_at,-0.537556168
292_s_at,-0.027013894
293_at,0.006417256
294_s_at,0.001073813
295_s_at,0.011506105
296_at,0.010464378
297_g_at,0.014526776
298_at,0.028531546
299_i_at,0.03856512
300_f_at,0.053304365
301_at,-0.015497363
302_at,0.009290591
303_at,-0.010501971
304_at,-0.0605138
305_g_at,-0.082623793
306_s_at,0.023737911
307_at,0.023814896
308_f_at,0.00447123
309_f_at,0.014343408
310_s_at,0.014803971
311_s_at,-0.662208237
312_s_at,-0.041094435
313_at,0.02570732
31307_at,-0.00331878
31308_at,0.044398504
31309_r_at,0.117596264
31310_at,0.041330494
31311_at,0.028213737
31312_at,0.025550644
31313_at,0.016923925
31314_at,0.049589992
31315_at,0.001343361
31316_at,0.016323433
31317_r_at,-0.006451921
31318_at,0.134075027
31319_at,0.006258654
31320_at,0.007155609
31321_at,0.002831371
31322_at,0.060118077
31323_r_at,0.015588823
31324_at,0.00251382
31325_at,0.009477043
31326_at,0.006376393
31327_at,0.054007667
31328_at,0.013481963
31329_at,0.031451895
31330_at,0.025404954
31331_at,-0.005686631
31332_at,0.088688041
31333_at,0.019294234
31334_at,-0.00122803
31335_at,0.037832014
31336_at,0.075028606
31337_at,0.003051619
31338_at,0.001483717
31339_at,-0.0009142
31340_at,0.029420508
31341_at,0.022638819
31342_at,-0.026511753
31343_at,0.03627383
31344_at,-0.003272953
31345_at,0.079614541
31346_at,0.005934016
31347_at,-0.004804755
31348_at,0.068730963
31349_at,0.013848274
31350_at,0.003200511
31351_at,0.064474162
31352_at,0.043311099
31353_f_at,-0.000253859
31354_r_at,0.017963492
31355_at,0.03210792
31356_at,0.018515501
31357_at,0.028692906
31358_at,0.020151387
31359_at,0.064729742
31360_at,0.026187478
31361_at,0.041835431
31362_at,0.024175011
31363_at,0.022808611
31364_i_at,0.024524772
31365_f_at,0.015728537
31366_at,0.032832111
31367_at,0.026528702
31368_at,0.022515803
31369_at,0.125377808
31370_at,0.056961737
31371_at,0.050406695
31372_at,-0.001545727
31373_at,0.110002817
31374_at,0.036325464
31375_at,0.006094253
31376_at,0.062636456
31377_r_at,0.052215003
31378_at,0.027699426
31379_at,0.029885897
31380_at,0.005275306
31381_at,0.041316204
31382_f_at,-0.083007245
31383_at,0.001795785
31384_at,0.011008623
31385_at,0.009565798
31386_at,0.004725528
31387_at,0.014642724
31388_at,0.021452689
31389_at,0.007424067
31390_at,0.033491397
31391_at,-0.002745412
31392_r_at,0.064871464
31393_r_at,-0.013683953
31394_at,0.040576318
31395_i_at,0.008200542
31396_r_at,-0.020674416
31397_at,0.040429082
31398_at,0.013524157
31399_at,-0.012579186
314_at,0.015922361
31400_at,0.064181836
31401_r_at,0.032123387
31402_at,-0.002182105
31403_at,0.044752917
31404_at,0.007271405
31405_at,0.012620978
31406_at,-0.003052918
31407_at,-0.009632701
31408_at,0.020207864
31409_at,0.018897635
31410_at,-0.008855483
31411_at,0.010310579
31412_at,0.024023512
31413_at,-0.00229271
31414_at,0.022247133
31415_at,0.038338361
31416_at,-0.112125497
31417_at,0.046505744
31418_at,0.025760409
31419_r_at,-0.015092071
31420_at,0.01834585
31421_at,0.159028036
31422_at,-0.003839779
31423_at,0.00857595
31424_at,-0.002447049
31425_g_at,0.018737619
31426_at,0.005240839
31427_at,0.010437696
31428_at,0.019895002
31429_at,0.01152414
31430_at,-0.026993692
31431_at,-0.074804233
31432_g_at,-0.093859679
31433_at,0.012254692
31434_at,0.015338579
31435_at,0.05509154
31436_s_at,0.050451167
31437_r_at,0.03852912
31438_s_at,0.059686369
31439_f_at,0.062301817
31440_at,-0.006301589
31441_at,0.003671876
31442_at,0.012651426
31443_at,-0.010469577
31444_s_at,-0.057208173
31445_at,0.024872119
31446_s_at,0.017555236
31447_at,0.016419734
31448_s_at,0.103167533
31449_at,0.020184111
31450_s_at,0.027399941
31451_at,-0.000744267
31452_at,0.047568456
31453_s_at,0.075008907
31454_f_at,0.053145054
31455_r_at,0.077348201
31456_at,0.039513617
31457_at,0.009539599
31458_at,0.010956036
31459_i_at,0.061974566
31460_f_at,0.012885379
31461_at,0.0835019
31462_f_at,0.381407255
31463_s_at,0.034861463
31464_at,-0.075582047
31465_g_at,-0.368574082
31466_at,0.058648964
31467_at,0.028955617
31468_f_at,0.038095734
31469_s_at,0.013162334
31470_at,0.027529194
31471_at,-0.012757069
31472_s_at,-0.561750197
31473_s_at,0.044216932
31474_r_at,0.03551248
31475_at,2.97E-05
31476_g_at,-0.004798012
31477_at,-0.502094003
31478_at,0.023739445
31479_f_at,0.05112289
31480_f_at,0.187941119
31481_s_at,-0.115466621
31482_at,0.002192627
31483_g_at,0.023228182
31484_at,0.013204194
31485_at,0.008650818
31486_s_at,-0.026659228
31487_at,0.007577265
31488_s_at,-0.202549209
31489_at,0.094143608
31490_at,0.015120953
31491_s_at,-0.034344248
31492_at,0.144067482
31493_s_at,0.015285125
31494_at,0.084129613
31495_at,0.022606998
31496_g_at,0.029907309
31497_at,0.306355732
31498_f_at,0.214852864
31499_s_at,0.013780594
315_at,0.051562207
31500_at,0.030371638
31501_at,0.032170198
31502_at,-0.000363242
31503_at,0.049105949
31504_at,-0.057000428
31505_at,0.002051155
31506_s_at,0.013644289
31507_at,0.08939179
31508_at,-0.035316312
31509_at,-0.009560003
31510_s_at,-0.069047702
31511_at,0.027274943
31512_at,0.028827028
31513_at,0.033574785
31514_at,0.008082514
31515_at,-0.000758732
31516_f_at,0.039384382
31517_f_at,0.063466141
31518_i_at,0.125126049
31519_f_at,0.026890195
31520_at,-0.029314245
31521_f_at,0.044241438
31522_f_at,0.25712064
31523_f_at,0.238863925
31524_f_at,0.170721549
31525_s_at,0.172234234
31526_f_at,-0.100990631
31527_at,0.000442245
31528_f_at,0.184802795
31529_at,0.000109122
31530_at,0.016049231
31531_g_at,0.027012102
31532_at,0.004791403
31533_s_at,0.000818815
31534_at,0.009599592
31535_i_at,0.006821735
31536_at,-0.000842721
31537_at,0.022368062
31538_at,0.013344342
31539_r_at,0.009841667
31540_at,0.0338909
31541_at,0.027728706
31542_at,0.056014235
31543_at,0.021283822
31544_at,0.001650765
31545_at,0.014548701
31546_at,0.03879865
31547_at,0.050451368
31548_at,-0.008596764
31549_at,0.022343533
31550_at,0.029447315
31551_at,0.003152104
31552_at,-0.007340837
31553_at,0.067198383
31554_at,-0.000456561
31555_at,0.028301383
31556_at,0.005078087
31557_at,-0.025723418
31558_at,0.060497498
31559_at,0.003792878
31560_at,0.061520827
31561_at,0.028410395
31562_at,0.024815722
31563_at,0.033542264
31564_at,0.01654902
31565_at,-0.008364319
31566_at,-0.005103029
31567_at,0.045372747
31568_at,0.021960722
31569_at,0.020193258
31570_at,0.054342545
31571_at,0.038941838
31572_at,-0.008765865
31573_at,0.01422287
31574_i_at,0.011670512
31575_f_at,-0.021257383
31576_at,0.040374241
31577_at,0.085239494
31578_at,0.014714508
31579_at,0.018978511
31580_at,0.039174375
31581_at,0.027945131
31582_at,0.002549928
31583_at,0.026824281
31584_at,-0.042540299
31585_at,0.018593766
31586_f_at,-0.002033748
31587_at,0.010346788
31588_at,0.006684787
31589_at,0.060553706
31590_g_at,-0.01679705
31591_s_at,0.013984235
31592_at,0.014112547
31593_at,0.011985361
31594_at,-0.004579855
31595_at,0.008769774
31596_f_at,0.02090003
31597_r_at,0.006417262
31598_s_at,0.094957895
31599_f_at,0.167504112
316_g_at,0.069898372
31600_s_at,0.086369561
31601_s_at,-0.000432328
31602_at,0.008429504
31603_at,0.076775097
31604_at,0.01597143
31605_at,-0.110399224
31606_at,0.063942275
31607_at,0.003709481
31608_g_at,-0.023683516
31609_s_at,-0.148399148
31610_at,0.039753952
31611_s_at,0.042833233
31612_at,0.04535019
31613_at,0.023692612
31614_at,0.104297962
31615_i_at,0.024281218
31616_r_at,-0.00189934
31617_at,0.048849143
31618_at,0.053639363
31619_at,0.068869558
31620_at,0.01028164
31621_s_at,0.00680168
31622_f_at,-0.099650853
31623_f_at,-0.0540512
31624_at,0.010553031
31625_at,0.074893593
31626_i_at,0.000777071
31627_f_at,-0.006431712
31628_at,0.076297671
31629_at,0.025548037
31630_at,0.110309317
31631_f_at,0.041574738
31632_at,0.026467632
31633_g_at,0.082307711
31634_at,-0.002905094
31635_g_at,0.015406378
31636_s_at,0.001272492
31637_s_at,-0.016413406
31638_at,0.128167521
31639_f_at,0.07072418
31640_r_at,0.020975182
31641_s_at,0.01703467
31642_at,-0.028906705
31643_at,0.023475325
31644_at,0.017672266
31645_at,0.002713482
31646_at,0.082741575
31647_at,0.026970457
31648_at,0.013054207
31649_at,0.012792671
31650_g_at,-0.001782541
31651_at,0.009098775
31652_at,0.020272266
31653_at,0.067448661
31654_at,0.005131327
31655_at,0.024936193
31656_at,0.047655435
31657_at,0.003096035
31658_at,0.015778938
31659_at,0.00771888
31660_at,0.011314715
31661_at,0.012312374
31662_at,0.00658553
31663_at,-0.001674613
31664_at,0.008350591
31665_s_at,0.179799637
31666_f_at,0.034195031
31667_r_at,-0.007976467
31668_f_at,-0.009480801
31669_s_at,-0.023978078
31670_s_at,0.157710647
31671_at,-0.169824497
31672_g_at,-0.342610946
31673_s_at,-0.022753122
31674_s_at,-0.025588994
31675_s_at,-0.024467175
31676_at,-0.015053634
31677_at,0.062940027
31678_at,-3.13E-05
31679_at,0.057293079
31680_at,0.020635577
31681_at,-0.010241349
31682_s_at,-0.304798363
31683_at,0.022842966
31684_at,-0.04701512
31685_at,0.003097737
31686_at,-0.013140337
31687_f_at,0.039335975
31688_at,-0.00124667
31689_at,-0.110011436
31690_at,-0.077555826
31691_g_at,-0.144722881
31692_at,0.249823567
31693_f_at,0.052961903
31694_at,0.031934741
31695_g_at,0.05037426
31696_at,0.102125288
31697_s_at,-0.001241719
31698_at,-0.009192202
31699_at,0.039058094
317_at,-0.294076665
31700_at,-0.000652069
31701_r_at,0.001189573
31702_at,0.071968404
31703_at,0.012157365
31704_at,0.017878042
31705_at,-0.001993705
31706_at,0.079761144
31707_at,0.085392689
31708_at,0.016365434
31709_at,0.008969988
31710_at,0.020390062
31711_at,0.044053813
31712_at,0.041336039
31713_s_at,-0.001196174
31714_at,0.021571913
31715_at,-0.002336457
31716_at,-0.004433761
31717_at,0.070380021
31718_at,0.138870341
31719_at,-0.790269565
31720_s_at,-0.705455971
31721_at,0.033597831
31722_at,0.009503938
31723_at,0.070948077
31724_at,0.022549474
31725_s_at,0.054446901
31726_at,0.035557866
31727_at,0.015390849
31728_at,0.001702199
31729_at,0.131919436
31730_at,0.073302121
31731_at,-0.003398774
31732_at,-0.09587008
31733_at,0.009415781
31734_at,0.013389932
31735_at,0.059681905
31736_at,-0.028671406
31737_at,-0.217225942
31738_at,0.01832332
31739_at,0.01140578
31740_s_at,-0.005415219
31741_at,0.019310078
31742_at,0.026522685
31743_at,0.033334207
31744_at,0.067884449
31745_at,0.000280009
31746_at,0.045293731
31747_g_at,0.003412855
31748_at,-0.001974621
31749_f_at,0.07116033
31750_at,0.013971807
31751_f_at,0.144181605
31752_at,0.028311725
31753_at,0.031695185
31754_at,-0.044105069
31755_at,0.017241002
31756_at,-0.043425745
31757_at,0.043486677
31758_at,0.036335465
31759_at,0.000995563
31760_at,0.011957274
31761_at,0.037678751
31762_at,0.030971
31763_at,0.013311365
31764_at,0.019277965
31765_at,0.028979276
31766_s_at,0.00152027
31767_at,0.049819105
31768_at,0.292535023
31769_at,0.037870542
31770_at,-0.008533952
31771_at,0.019119722
31772_at,0.022323237
31773_at,-0.043945403
31774_at,0.060525036
31775_at,-0.002478534
31776_at,0.017413148
31777_at,0.007114496
31778_at,0.007461667
31779_s_at,-0.011243325
31780_f_at,0.016496679
31781_at,0.043335202
31782_at,0.020682506
31783_at,0.099321533
31784_at,0.003983557
31785_f_at,-0.015493221
31786_at,-0.124992518
31787_at,0.115222132
31788_at,0.010795786
31789_at,0.021482814
31790_at,-0.050886667
31791_at,0.034631563
31792_at,-0.043485494
31793_at,0.004382157
31794_at,-0.062318343
31795_at,0.013844587
31796_at,0.009193534
31797_at,0.263455462
31798_at,-0.634729155
31799_at,-0.005482198
318_at,-0.056633111
31800_at,-0.039853422
31801_at,0.000826923
31802_at,0.013839272
31803_at,0.004185748
31804_f_at,-0.094084878
31805_at,0.062985644
31806_at,-0.001917414
31807_at,0.059666242
31808_at,0.252379966
31809_at,-0.005720276
31810_g_at,-0.020812894
31811_r_at,0.063743667
31812_at,0.085240484
31813_at,0.013180318
31814_i_at,-0.01189707
31815_r_at,-0.012957127
31816_at,-0.082261244
31817_at,-0.034229259
31818_at,0.016208671
31819_at,0.005513552
31820_at,0.011277019
31821_at,0.024525706
31822_at,-0.030438463
31823_at,-0.038204908
31824_at,-0.027304135
31825_at,-0.099350201
31826_at,-0.008838966
31827_s_at,-0.113239627
31828_r_at,0.009110037
31829_r_at,-0.051563025
31830_s_at,-0.045882987
31831_at,-0.027722055
31832_at,0.038298376
31833_at,-0.071515796
31834_r_at,-0.015842131
31835_at,-0.000559547
31836_at,0.206324569
31837_at,-0.037849358
31838_at,0.04582884
31839_at,0.051243031
31840_at,0.021232346
31841_at,0.006505218
31842_at,0.071635355
31843_at,0.008704825
31844_at,-0.210941555
31845_at,0.13876788
31846_at,-0.03007895
31847_at,0.040144592
31848_at,0.034069359
31849_at,-0.00019564
31850_at,-0.135889311
31851_at,0.034081977
31852_at,0.160578817
31853_at,0.108990421
31854_at,-0.247675304
31855_at,-0.124842653
31856_at,0.007590893
31857_r_at,0.050161491
31858_at,0.045542154
31859_at,0.035083124
31860_at,0.052467819
31861_at,-0.000388171
31862_at,-0.506488042
31863_at,0.078001949
31864_at,0.052041875
31865_at,0.128026244
31866_at,0.078666239
31867_at,-0.255806198
31868_at,0.057797588
31869_at,-0.261207986
31870_at,0.069448273
31871_r_at,0.007441399
31872_at,0.045162425
31873_at,0.13413349
31874_at,0.002362101
31875_at,0.017116994
31876_r_at,0.072990918
31877_at,0.071606707
31878_at,0.159716679
31879_at,-0.005481958
31880_at,0.212481662
31881_at,0.343711136
31882_at,0.025389747
31883_at,0.080447921
31884_at,-0.05205268
31885_at,-0.093822944
31886_at,-0.561347189
31887_at,0.076079009
31888_s_at,-0.103364933
31889_at,-0.100994186
31890_s_at,0.097484249
31891_at,-0.083041596
31892_at,-0.272724066
31893_at,0.015139957
31894_at,0.078146882
31895_at,0.051153824
31896_at,0.166044604
31897_at,-0.12688546
31898_at,-0.046253455
31899_at,0.016349652
319_g_at,-0.032447681
31900_at,-0.003672381
31901_at,-0.052854158
31902_at,-0.017325581
31903_at,0.015327739
31904_at,-0.0501311
31905_at,0.012513456
31906_at,0.007745422
31907_at,0.055900751
31908_at,0.006222587
31909_at,0.047138666
31910_at,0.033490963
31911_at,-0.014477562
31912_at,0.031927789
31913_at,0.07218907
31914_at,0.014207053
31915_at,0.018448544
31916_at,0.01937139
31917_at,0.000665473
31918_at,-0.022834043
31919_at,0.016161944
31920_at,0.028675078
31921_at,0.007075316
31922_i_at,0.020568272
31923_f_at,0.015872235
31924_at,-0.003443316
31925_s_at,0.020313104
31926_at,-0.058151622
31927_s_at,0.03485223
31928_at,0.016058728
31929_at,0.006019631
31930_f_at,0.08522276
31931_f_at,0.135942709
31932_f_at,0.032047798
31933_r_at,0.008965087
31934_at,0.097403737
31935_s_at,-0.037654423
31936_s_at,-0.016855601
31937_at,0.029493496
31938_g_at,0.04869356
31939_at,0.047146912
31940_s_at,0.015550515
31941_s_at,0.01320386
31942_at,-0.01513573
31943_g_at,-0.132900051
31944_at,-0.105455369
31945_s_at,-0.047154931
31946_s_at,0.050977302
31947_r_at,-0.009020155
31948_at,0.035162345
31949_at,0.006138212
31950_at,0.013152349
31951_s_at,-0.009617677
31952_at,0.005181359
31953_f_at,0.381256639
31954_f_at,0.218132583
31955_at,0.047196895
31956_f_at,0.006509372
31957_r_at,0.008454952
31958_i_at,0.04443489
31959_at,0.024941489
31960_f_at,0.211211974
31961_r_at,-0.017492062
31962_at,-0.007443941
31963_at,0.050360129
31964_at,-0.05628459
31965_at,0.013178495
31966_at,-0.038004226
31967_at,0.023005453
31968_at,0.034084655
31969_i_at,0.20659556
31970_r_at,0.023792243
31971_at,0.02734505
31972_at,0.018801188
31973_at,0.031259403
31974_at,0.005794598
31975_at,0.022212789
31976_at,0.030021556
31977_at,0.01660548
31978_at,0.060230996
31979_at,-0.037431079
31980_at,0.008863646
31981_at,0.005521699
31982_at,0.063174768
31983_at,0.082470309
31984_at,0.067718432
31985_at,0.006750884
31986_at,0.040066803
31987_at,-0.001703129
31988_at,0.021369474
31989_s_at,0.016674294
31990_at,0.00867208
31991_at,0.000405098
31992_f_at,0.1412955
31993_f_at,0.02225131
31994_at,0.074942807
31995_g_at,0.0269167
31996_at,0.015734738
31997_at,0.035388652
31998_at,0.014480054
31999_at,0.0188289
320_at,0.035380349
32000_g_at,-0.005662997
32001_s_at,-0.040896446
32002_at,-0.003960158
32003_at,0.004569774
32004_s_at,-0.019658269
32005_at,0.01409505
